30728d16-004f-11e6-b617-02f173c8d9a3,1,57,TrojanDownloader.JS.aukc,0,4.60406743,0,0,0,0,0.041871921,1549,4,2,0,0,6,0,0,0,386.5,84,13.33333333,0,0,5.415814192,0,0,5,0,2.741830862,0.646412411,1
542e6428-004f-11e6-b617-02f173c8d9a3,1,57,HTML:Trojan.ScrInject!8.A [F],1,4.719122307,0,0,0,0,0.06741573,870,1,2,0,0,2,0,0,0,870,100,13.82352941,1,8,5.199512512,1,0,0,0,1.808705774,0.803673938,1
55f7ff76-004f-11e6-b617-02f173c8d9a3,1,56,TrojanDownloader.JS.aukc,0,4.659709614,0,0,0,0,0.041871921,1549,4,2,0,0,6,0,0,0,386.5,84,13.33333333,0,0,5.419343113,0,0,5,0,2.743891683,0.646412411,1
79aa0bc6-004f-11e6-b617-02f173c8d9a3,1,57,HTML:Trojan.ScrInject!8.A [F],1,4.857477949,0,0,0,0,0.06741573,866,1,2,0,0,2,0,0,0,866,98,13.58823529,1,8,5.218508153,1,0,0,0,1.835117322,0.807381776,1
58faf060-0050-11e6-b617-02f173c8d9a3,2,57,JS:Decode-AHP [Trj],0,4.326083686,0,0,0,0,0.037837838,719,0,2,2,0,5,0,0,0,719,154,49.16666667,0,3,5.116738494,0,0,0,0,1.346295651,0.416666667,1
7a82d5ee-0051-11e6-b617-02f173c8d9a3,2,57,BehavesLike.JS.ExploitBlacole.mm,3,5.70839657,0,1,1,0,0.028985507,28595,0,2,2,0,0,1,0,1,9531,22182,2826.8,1,2,5.928751839,1,0,0,0,1.768510941,1.304469469,1
56d25f62-0050-11e6-b617-02f173c8d9a3,4,57,HTML.JS.AA,0,3.625,0,0,0,0,0.035714286,384,0,0,0,0,0,0,0,0,26.5,16,9.833333333,0,0,4.503035674,0,0,0,0,2.589346711,26.88172043,1
0ef93084-0051-11e6-b617-02f173c8d9a3,36,57,Dropped:Trojan.JS.IFrame.ANM,0,2.251629167,0,0,0,0,0.002177463,3419,0,0,3,0,4,0,0,0,1709,7,3.625,0,2,3.804459439,0,0,0,0,1.12824001,0.204738228,1
12ff32d2-0051-11e6-b617-02f173c8d9a3,36,57,Dropped:Trojan.JS.IFrame.ANM,0,2.251629167,0,0,0,0,0.001635769,3409,0,0,3,0,4,0,0,0,1704,7,3.6875,0,2,3.78987586,0,0,0,0,1.154610516,0.205338809,1
311cd92c-0051-11e6-b617-02f173c8d9a3,37,57,Trojan.JS.IFrame.ANM,0,2.251629167,0,0,0,0,0.001592357,3517,0,0,2,0,4,0,0,0,3517,7,3.352941176,0,3,3.894380208,0,0,0,0,1.068526763,0.142126208,1
32ceeabc-0051-11e6-b617-02f173c8d9a3,38,57,Trojan.JS.IFrame.ANM,0,2.321928095,0,0,0,0,0.001218027,4129,0,0,2,0,4,0,0,0,4129,10,3.588235294,0,2,3.971140424,0,0,0,0,1.136818766,0.169491525,1
