957,28
0,3.94043614625,0,0,0,0,0.166666666667,557,0,0,0,0,14,0,0,0,92.0,35,15.2,0,0,5.00075017945,0,0,0,0,3.11841881926,5.60578661844,0
0,5.00224255404,0,0,0,0,0.103112840467,4109,0,5,0,0,42,0,0,3,4109.0,190,15.9651741294,0,6,5.33909600252,0,0,0,0,3.01597897684,0.0,0
3,4.21607802773,0,0,0,0,0.0639931740614,3586,3,0,0,0,7,0,0,0,3586.0,37,9.5,1,3,5.18687943902,0,0,6,0,2.48938497673,2.11876219682,0
0,4.33496250072,0,0,0,0,0.0,429,0,1,0,0,7,0,0,0,429.0,185,16.9523809524,0,3,5.22790192766,0,0,0,0,2.26299129013,1.16279069767,0
0,4.59669620133,0,0,0,0,0.0344827586207,234,0,1,0,0,0,0,0,0,234.0,92,38.0,0,0,5.23821457578,0,0,0,0,2.67393825056,5.95744680851,0
1,4.21351325601,0,0,0,0,0.126903553299,1537,0,1,0,0,1,0,1,5,29.76,42,16.2307692308,0,1,5.08913480236,0,0,0,0,2.88453321785,7.25319006044,0
0,3.46132014021,0,0,0,0,0.0519031141869,1544,1,0,0,0,1,0,0,0,219.714285714,21,6.8125,0,6,5.21876086383,0,0,3,0,1.68218729285,1.42949967511,0
0,3.72017552146,0,0,0,0,0.056338028169,1030,0,0,0,0,6,0,0,0,32.2580645161,24,6.41666666667,0,4,2.85817273501,0,0,0,0,1.53173159811,63.5364635365,0
0,3.41829583405,0,0,0,0,0.0350877192982,370,0,0,0,0,0,0,0,0,23.7333333333,12,6.0,0,0,4.97600619389,0,0,0,0,1.70914791703,15.6862745098,0
22,4.87323582638,0,0,0,0,0.0505896958411,9199,33,1,0,0,18,1,0,0,9199.0,62,7.96638655462,6,36,5.45751606691,1,0,10,0,2.14531117367,2.02173913043,0
0,3.73452166478,0,0,0,0,0.0,105,0,0,0,0,0,0,0,0,105.0,17,8.5,0,0,4.75049239447,0,0,0,0,1.86726083239,1.88679245283,0
0,4.12286852285,0,0,0,0,0.0459770114943,486,3,1,0,0,2,0,0,0,27.6470588235,53,13.8461538462,0,2,5.04063432909,0,0,0,0,2.6654798498,13.3757961783,0
0,3.39274741045,0,0,0,0,0.0131578947368,371,2,0,0,0,0,0,0,0,23.8,13,7.83333333333,0,0,4.93009964768,0,0,0,0,2.19637370522,6.70391061453,0
16,4.64432591871,0,0,0,0,0.0600068189567,8878,34,4,0,0,13,3,0,1,1267.42857143,156,10.962962963,1,29,5.29829804245,0,0,3,0,2.15560303677,2.22021864082,0
3,4.48706236265,0,0,0,0,0.0877118644068,16765,0,7,0,0,19,0,1,0,19.8014888337,109,14.3813953488,2,18,5.02217786848,1,0,0,0,2.80098154193,5.70139715557,0
18,5.1952959345,7,0,0,0,0.0429405702508,9989,4,3,1,0,13,3,1,0,3329.0,974,18.5795454545,2,38,5.63972037293,0,7,4,0,1.6751958739,1.1013215859,0
0,4.8294486985,0,0,0,0,0.0512820512821,366,3,1,0,0,4,0,0,0,366.0,48,12.7272727273,0,2,5.16425641073,0,0,0,0,2.4529691173,0.817438692098,0
0,4.96600748759,1,0,0,0,0.0973782771536,2117,5,2,0,0,1,0,0,8,38.2222222222,76,21.8,2,1,5.08670228261,0,1,0,0,3.18344392581,10.6537530266,0
31,4.02313695587,4,0,0,0,0.0485244904168,20744,5,0,0,0,46,1,0,0,1295.5625,24,5.60347551343,8,268,5.41080696896,1,2,20,0,1.6324589089,0.892426435118,0
3,4.18956198586,2,3,3,0,0.0860215053763,13932,13,3,0,0,15,0,0,0,53.6392156863,55,11.7435897436,0,22,3.60978130806,1,1,1,0,2.59747205119,51.8093427882,0
110,4.63326968952,0,7,7,0,0.0507303637144,130660,85,33,1,0,204,20,2,5,1305.61,201,9.52966101695,14,298,5.31153149462,0,0,16,0,2.27880000297,1.30436114643,0
0,4.66005819654,0,0,0,0,0.034188034188,494,2,1,0,0,1,0,0,0,494.0,42,9.78947368421,0,7,5.4623703806,0,0,0,0,1.8926217343,0.606060606061,0
0,4.16829583405,0,0,0,0,0.0,317,0,1,0,0,7,0,0,0,317.0,73,11.619047619,0,3,5.38775948882,0,0,0,0,2.24953406403,1.57232704403,0
0,4.76333569801,0,0,0,1,0.131147540984,500,4,1,0,0,1,0,0,0,40.75,94,22.1428571429,0,0,5.11545416532,0,0,0,0,2.64134877426,5.71428571429,0
0,4.61814809128,1,0,0,0,0.0384615384615,221,0,1,0,0,0,0,0,0,36.0,68,20.0,0,0,4.97720949282,0,1,0,0,2.77455200811,6.45161290323,0
2,4.38490438607,0,0,0,0,0.0845070422535,5525,0,9,0,0,18,0,0,4,13.6578249337,55,16.0921052632,0,7,5.09051677895,28,0,0,0,2.8069528428,6.54368932039,0
0,4.59255829561,0,0,0,0,0.0338983050847,373,3,2,0,0,4,0,0,0,30.1666666667,55,23.0,0,0,4.95712271167,0,0,0,0,3.06165610824,6.33608815427,0
