112,28
0,3.12192809489,0,0,0,0,0.0243902439024,199,0,0,0,0,0,0,0,0,39.0,11,8.14285714286,0,0,4.94315102408,0,0,0,0,2.44988548819,18.3673469388,0
1,5.24152740519,2,2,2,0,0.148571428571,11152,0,16,0,0,23,0,0,0,618.611111111,1430,193.345454545,0,8,5.54206979869,0,0,0,0,3.40661816876,5.92672413793,0
0,4.36694945673,0,0,0,0,0.0555555555556,1261,3,3,0,0,7,0,0,0,47.5384615385,59,18.2352941176,0,4,4.5331255147,1,0,0,0,2.71439243173,32.4171382377,0
1,4.40200915868,0,0,0,0,0.0974025974026,11872,7,12,0,0,38,0,0,11,31.8891966759,161,20.5496688742,2,3,4.59092897413,0,0,1,0,3.24509806988,28.9672544081,0
19,5.26041635688,0,4,4,0,0.0587947384521,60919,12,65,0,0,212,5,0,1,15229.0,218,15.2104700855,8,87,5.51471186972,2,0,13,0,2.7389476895,2.25552801353,0
0,4.61814809128,1,0,0,0,0.0384615384615,220,0,1,0,0,0,0,0,0,54.25,68,20.0,0,0,4.9649560555,0,1,0,0,2.77455200811,6.88073394495,0
2,4.31107418408,0,0,0,0,0.0607476635514,3777,1,3,0,0,1,0,0,0,64.1379310345,479,48.1923076923,0,6,4.29398417591,1,0,0,0,2.65604754798,42.1392098898,0
0,3.12192809489,0,0,0,0,0.0243902439024,201,0,0,0,0,0,0,0,0,39.4,11,8.42857142857,0,0,4.90397739204,0,0,0,0,2.42306175818,18.1818181818,0
0,4.41107837488,0,0,0,0,0.102473498233,2909,0,3,0,0,57,0,0,0,25.9444444444,73,13.6267605634,0,26,4.9802938811,10,0,0,0,2.80293607535,17.695326436,0
0,3.52192809489,0,0,0,0,0.0804597701149,362,0,0,0,0,4,0,0,0,89.75,20,7.2,0,3,5.37904357148,0,0,0,0,1.64151997665,1.94444444444,0
5,3.61581759468,3,0,0,0,0.0786885245902,1496,0,0,0,0,9,0,0,0,747.5,32,6.08,0,20,5.30837264194,1,1,0,0,1.62211133813,1.33689839572,0
14,4.69066743313,0,0,0,0,0.0521367521368,7710,16,4,4,0,11,1,1,0,1541.2,100,10.9895833333,1,18,5.34963856377,1,0,4,0,2.232753722,1.72570390554,0
0,3.93079175646,0,0,0,0,0.0841121495327,1093,2,1,0,0,2,0,0,0,44.5833333333,42,12.7857142857,0,0,3.91018494351,0,0,0,0,2.72932693987,43.137254902,0
0,3.12192809489,0,0,0,0,0.0243902439024,191,0,0,0,0,0,0,0,0,37.4,11,6.85714285714,0,0,4.86684992354,0,0,0,0,2.12390358881,19.1489361702,0
53,4.4614678802,0,0,0,0,0.0688488616622,42303,56,14,1,0,38,9,2,7,3524.33333333,124,10.4027149321,2,88,5.41266410148,5,0,6,0,2.26992637239,1.61019554063,0
0,3.73215889136,0,0,0,0,0.0175438596491,622,0,0,0,0,4,0,0,0,37.9375,22,8.09090909091,0,3,3.36181681774,0,0,0,0,1.98637174305,55.5921052632,0
0,4.56812813288,0,0,0,0,0.0454545454545,1235,4,2,0,0,6,0,0,0,308.0,76,13.5217391304,0,0,5.41784954673,0,0,5,0,2.69248665642,0.81103000811,0
8,3.76226739065,0,0,0,0,0.0605427974948,15931,7,0,0,0,8,1,0,0,3185.4,23,6.55223880597,1,25,4.71787429233,0,0,0,0,1.97453906218,0.508538422903,0
8,4.6926363023,2,0,0,0,0.0386284722222,30596,18,9,0,0,14,5,0,10,2352.61538462,199,12.9061488673,4,46,5.21719775995,0,1,9,0,2.6283847764,11.7770148766,0
0,4.64022392894,0,0,0,0,0.0449438202247,1138,0,2,0,0,15,0,0,0,42.8076923077,54,17.0,0,0,4.09648929513,0,0,0,0,3.01817734925,40.0359066427,0
0,3.27761343682,0,0,0,0,0.0243902439024,201,0,0,0,0,0,0,0,0,39.4,11,8.42857142857,0,0,4.92456247087,0,0,0,0,2.49701558214,18.1818181818,0
0,3.37355726228,0,0,0,0,0.0277777777778,161,0,0,0,0,1,0,0,0,31.4,15,8.6,0,0,4.94337871789,0,0,0,0,2.26623934213,17.7215189873,0
6,4.11548663297,1,1,1,0,0.078813559322,3781,2,2,0,0,2,4,0,0,377.2,49,10.9242424242,0,17,5.59254138192,0,1,0,0,2.17823416704,2.49138616486,0
19,4.4912199476,2,3,3,0,0.0232296212868,21256,14,2,1,0,36,0,0,2,282.426666667,46,8.53571428571,3,76,5.387469365,2,1,13,0,2.09852760062,1.09993863003,0
110,4.63326968952,0,3,2,0,0.0444085345782,95787,104,31,4,0,124,21,1,6,15963.6666667,201,9.34447539461,7,271,5.39378345677,0,0,18,0,2.09387772855,1.47312153514,0
0,4.22683266719,0,0,0,0,0.125,95,0,0,0,0,1,0,0,0,23.0,39,17.3333333333,0,0,5.07199574129,0,0,0,0,2.53986002588,7.52688172043,0
0,2.94770277922,0,0,0,0,0.0,73,1,0,0,0,0,0,0,0,17.5,9,4.5,0,0,4.56821090895,0,0,0,0,1.47385138961,8.45070422535,0
0,3.37355726228,0,0,0,0,0.105263157895,109,0,0,0,0,0,0,0,0,21.0,15,7.5,0,0,4.6382101305,0,0,0,0,1.68677863114,2.83018867925,0
22,4.57674684383,2,7,7,0,0.111127336449,21304,12,12,0,0,21,1,0,0,10651.5,77,10.1786492375,4,67,5.32580382167,0,1,0,0,2.12784808083,1.53022906496,0
199,6.03623844419,42,7,7,1,0.0545510441099,274605,104,122,4,0,751,23,2,53,27459.6,1461,13.4707047835,16,852,5.46499568736,4,4,18,2,2.30916688738,1.77241557628,0
0,3.57246945877,0,0,0,0,0.0535714285714,386,3,0,0,0,3,0,0,0,128.0,20,9.1,0,0,5.0575161473,0,0,0,0,2.45799081203,0.779220779221,0
1,3.46132014021,0,0,0,0,0.037037037037,1293,0,0,0,0,1,0,0,0,39.4375,18,8.42857142857,0,3,4.14070640795,0,0,0,0,2.2272268502,36.1045130641,0
